"fips","ur.code","division","tot.pop","latino","white","black","amind","api","d.black","d.api","d.white","d.latino","d.mid","d.amind","d.na","d.total"
48223,"5: micropolitan","West South Central",35645,5695,26531,2436,139,267,0,0,0,0,0,0,0,0
48225,"6: noncore","West South Central",22949,2431,14212,5865,22,34,0,0,0,0,0,0,0,0
48227,"5: micropolitan","West South Central",36105,14394,18604,2109,436,476,0,0,1,0,0,0,0,1
48229,"3: medium metro","West South Central",3330,2612,643,42,0,26,0,0,0,0,0,0,1,1
48231,"2: large fringe metro","West South Central",88052,12886,64732,7438,571,1038,0,0,0,0,0,0,0,0
48233,"5: micropolitan","West South Central",21858,4801,15704,596,257,150,0,0,0,1,0,0,0,1
48235,"4: small metro","West South Central",1644,412,1179,0,0,0,0,0,0,0,0,0,0,0
48237,"6: noncore","West South Central",8946,1410,7036,459,29,4,0,0,0,0,0,0,0,0
48239,"6: noncore","West South Central",14486,4468,8791,1049,16,37,1,0,6,0,0,0,0,7
48241,"6: noncore","West South Central",35768,2312,26640,5822,143,131,1,0,2,0,0,0,0,3
48243,"6: noncore","West South Central",2232,859,1318,7,29,24,0,0,0,0,0,0,0,0
48245,"3: medium metro","West South Central",252872,46984,108386,84994,878,8933,3,0,6,3,0,0,0,12
48247,"6: noncore","West South Central",5239,4817,345,66,2,0,0,0,1,5,0,0,0,6
48249,"5: micropolitan","West South Central",41461,32949,7867,240,150,210,0,0,0,1,0,0,0,1
48251,"2: large fringe metro","West South Central",155450,30351,115978,4003,963,1834,0,0,2,0,0,0,0,2
48253,"4: small metro","West South Central",19978,5313,11101,3070,176,77,0,0,0,0,0,0,0,0
48255,"6: noncore","West South Central",14879,7659,5829,1340,14,32,0,0,0,0,0,0,0,0
48257,"2: large fringe metro","West South Central",109289,20552,74442,10412,626,1195,2,0,6,0,0,0,0,8
48259,"2: large fringe metro","West South Central",37361,8161,28070,331,124,258,0,0,0,1,0,0,0,1
48261,"5: micropolitan","West South Central",565,374,190,0,0,1,0,0,0,0,0,0,0,0
48263,"6: noncore","West South Central",821,147,669,3,9,0,0,0,0,0,0,0,0,0
48265,"5: micropolitan","West South Central",50149,12699,35410,820,364,456,0,0,1,0,0,0,0,1
48267,"6: noncore","West South Central",4486,1090,3357,1,10,5,0,0,0,0,0,0,0,0
48269,"6: noncore","West South Central",267,66,201,0,0,0,0,0,0,0,0,0,0,0
48271,"6: noncore","West South Central",3577,2221,1335,43,19,0,0,0,0,1,0,0,0,1
48273,"5: micropolitan","West South Central",32029,22846,7029,1298,158,647,0,0,0,9,0,0,0,9
48275,"6: noncore","West South Central",3796,1255,2275,280,23,4,0,0,0,0,0,0,0,0
48277,"5: micropolitan","West South Central",49566,3561,37247,6199,149,532,0,0,3,1,0,0,0,4
48279,"6: noncore","West South Central",13742,7356,5640,802,46,21,0,0,0,0,0,0,0,0
48281,"3: medium metro","West South Central",20219,3791,14841,843,115,198,0,0,0,0,0,0,0,0
48283,"6: noncore","West South Central",7191,5986,1102,72,9,0,0,0,0,2,0,0,0,2
48285,"6: noncore","West South Central",19549,3428,14590,1363,4,75,0,0,0,1,0,0,0,1
48287,"6: noncore","West South Central",16664,3847,10679,1911,11,68,0,0,0,0,0,0,0,0
48289,"6: noncore","West South Central",16819,2347,12918,1318,75,60,0,0,1,0,0,0,0,1
48291,"2: large fringe metro","West South Central",77486,15521,52077,8287,232,532,0,0,1,0,0,0,0,1
48293,"6: noncore","West South Central",23454,4795,14137,4131,51,149,0,0,0,0,0,0,0,0
48295,"6: noncore","West South Central",3483,1036,2318,13,33,28,0,0,0,0,0,0,0,0
48297,"6: noncore","West South Central",11873,4386,6762,396,67,145,0,0,1,1,0,0,0,2
48299,"6: noncore","West South Central",19323,1792,16939,432,18,53,0,0,1,0,0,0,0,1
48301,"6: noncore","West South Central",117,41,48,0,20,0,0,0,0,0,0,0,0,0
48303,"3: medium metro","West South Central",290782,97317,161779,20682,2023,6052,1,1,2,4,0,0,0,8
48305,"3: medium metro","West South Central",5764,2726,2843,71,101,15,0,0,0,1,0,0,0,1
48307,"6: noncore","West South Central",8273,2550,5432,136,273,0,0,0,0,0,0,0,0,0
48309,"3: medium metro","West South Central",241505,59946,139244,34776,767,3796,2,0,9,3,0,0,0,14
48311,"6: noncore","West South Central",778,374,392,0,12,0,0,0,0,0,0,0,0,0
48313,"6: noncore","West South Central",13838,3001,7823,2593,21,65,0,0,0,0,0,0,0,0
48315,"6: noncore","West South Central",10248,397,7272,2349,24,166,0,0,2,0,0,0,0,2
48317,"4: small metro","West South Central",5252,2393,2689,122,35,11,0,0,0,0,0,0,0,0
48319,"6: noncore","West South Central",4066,999,2918,1,38,127,0,0,0,0,0,0,0,0
48321,"5: micropolitan","West South Central",36598,14587,16895,3730,167,835,0,0,0,0,0,0,0,0
48323,"5: micropolitan","West South Central",56548,53820,1779,73,601,294,0,0,0,0,0,0,0,0
48325,"2: large fringe metro","West South Central",47392,24066,21361,1079,229,152,0,0,1,1,0,0,0,2
48327,"6: noncore","West South Central",2182,802,1284,26,37,0,0,0,0,0,0,0,0,0
48329,"4: small metro","West South Central",151290,62419,75140,9592,643,2574,1,0,3,3,0,1,0,8
48331,"6: noncore","West South Central",24344,6086,15515,2056,212,140,0,0,0,0,0,0,0,0
48333,"6: noncore","West South Central",4875,788,4061,12,0,2,0,0,0,0,0,0,0,0
48335,"6: noncore","West South Central",9169,3548,4465,1006,40,44,0,0,0,0,0,0,0,0
48337,"6: noncore","West South Central",19478,2006,16926,28,38,45,0,0,2,0,0,0,0,2
48339,"2: large fringe metro","West South Central",502586,111408,347262,17809,2750,12762,2,0,12,4,0,0,0,18
48341,"5: micropolitan","West South Central",22281,11729,7805,657,171,1890,0,0,0,0,0,0,0,0
48343,"6: noncore","West South Central",12700,1114,8353,2936,125,3,0,0,0,0,0,0,0,0
48345,"6: noncore","West South Central",1071,161,888,13,3,0,0,0,0,0,0,0,0,0
48347,"5: micropolitan","West South Central",65531,12092,39602,12016,338,1048,0,0,3,0,0,0,0,3
48349,"5: micropolitan","West South Central",48118,12133,28099,6561,1009,767,0,0,1,1,0,0,0,2
48351,"3: medium metro","West South Central",14231,481,10503,2975,51,84,0,0,0,0,0,0,0,0
48353,"5: micropolitan","West South Central",15061,5347,8766,629,63,55,0,0,2,1,0,0,0,3
48355,"3: medium metro","West South Central",352060,218399,110139,14259,1610,6644,0,0,2,5,0,0,0,7
48357,"6: noncore","West South Central",10642,5421,4958,47,249,40,0,0,0,0,0,0,0,0
48359,"3: medium metro","West South Central",2071,299,1496,144,11,11,0,0,0,0,0,0,0,0
48361,"3: medium metro","West South Central",83217,5564,68053,6849,413,892,1,0,3,0,0,0,0,4
48363,"5: micropolitan","West South Central",27921,5405,21245,684,261,120,0,0,0,0,0,0,0,0
48365,"6: noncore","West South Central",23900,2129,17494,4208,0,126,1,0,0,0,0,0,0,1
48367,"2: large fringe metro","West South Central",121418,13634,102634,2082,1052,806,0,0,8,0,0,0,0,8
48369,"6: noncore","West South Central",10004,6141,3668,167,161,23,0,0,0,0,0,0,0,0
48371,"6: noncore","West South Central",15807,10703,4226,678,126,35,0,0,1,2,0,0,0,3
48373,"6: noncore","West South Central",46113,6543,32805,5078,613,286,0,0,1,0,0,0,0,1
48375,"3: medium metro","West South Central",122352,45061,57191,11567,668,6055,2,0,3,5,0,0,0,10
48377,"6: noncore","West South Central",7304,5914,1108,1,108,251,0,0,0,0,0,0,0,0
48379,"6: noncore","West South Central",11037,908,9500,258,79,60,0,0,0,0,0,0,0,0
48381,"3: medium metro","West South Central",126782,23883,95080,3486,682,1966,1,0,2,0,0,0,0,3
48383,"6: noncore","West South Central",3598,2411,1111,65,0,0,0,0,0,0,0,0,0,0
48385,"6: noncore","West South Central",3356,673,2669,6,0,0,0,0,0,0,0,0,0,0
48387,"6: noncore","West South Central",12567,899,9191,2208,44,8,0,0,1,0,0,0,0,1
48389,"5: micropolitan","West South Central",14179,10578,2852,554,78,120,0,0,0,0,0,0,0,0
48391,"6: noncore","West South Central",7277,3581,3126,447,12,6,0,0,0,0,0,0,0,0
48393,"6: noncore","West South Central",931,26,889,0,1,5,0,0,0,0,0,0,0,0
48395,"4: small metro","West South Central",16532,3196,9655,3419,73,69,1,0,0,0,0,0,0,1
48397,"2: large fringe metro","West South Central",85536,14309,62282,4530,198,2178,0,0,1,1,0,0,0,2
48399,"6: noncore","West South Central",10445,3506,6559,217,61,63,0,0,0,0,0,0,0,0
48401,"4: small metro","West South Central",53457,8395,34720,9367,232,299,0,0,0,1,0,0,0,1
48403,"6: noncore","West South Central",10440,405,9038,917,6,15,0,0,0,0,0,0,0,0
48405,"6: noncore","West South Central",8695,602,5971,1933,137,3,0,0,0,0,0,0,0,0
48407,"6: noncore","West South Central",27023,3244,20359,3070,14,179,0,0,0,0,0,0,0,0
48409,"3: medium metro","West South Central",66070,36751,26826,1385,302,660,0,0,0,3,0,0,0,3
48411,"6: noncore","West South Central",5893,1703,3913,198,0,16,0,0,0,0,0,0,0,0
48413,"6: noncore","West South Central",3224,1627,1584,3,3,6,0,0,0,0,0,0,0,0
48415,"5: micropolitan","West South Central",17238,6672,9494,784,127,51,0,0,0,0,0,0,0,0
48417,"6: noncore","West South Central",3352,361,2961,4,1,0,0,0,1,0,0,0,0,1
48419,"6: noncore","West South Central",25725,4534,16301,4537,16,256,2,0,1,0,0,0,0,3
48421,"6: noncore","West South Central",3066,1277,1712,6,24,0,0,0,0,0,0,0,0,0
48423,"4: small metro","West South Central",217552,40014,132668,39022,770,3517,0,0,1,0,0,0,0,1
48425,"2: large fringe metro","West South Central",8608,1653,6816,52,56,31,0,0,1,0,0,0,0,1
48427,"5: micropolitan","West South Central",62648,61842,593,36,30,92,0,0,0,1,0,0,0,1
48429,"6: noncore","West South Central",9452,2121,6960,248,89,30,0,0,0,0,0,0,0,0
48431,"6: noncore","West South Central",1346,616,706,3,0,0,0,0,0,0,0,0,0,0
48433,"6: noncore","West South Central",1414,285,1067,58,0,0,0,0,0,0,0,0,0,0
48435,"6: noncore","West South Central",3966,2331,1584,26,10,27,0,0,0,0,0,0,0,0
48437,"6: noncore","West South Central",7713,3219,3799,491,82,27,0,0,0,0,0,0,0,0
48439,"1: large central metro","West South Central",1914526,528560,954181,295233,9320,98404,8,1,27,14,0,0,2,52
48441,"4: small metro","West South Central",134435,31179,88135,10234,768,2398,0,0,1,0,0,0,0,1
48443,"6: noncore","West South Central",921,626,256,15,7,17,0,0,0,0,0,0,0,0
48445,"6: noncore","West South Central",12687,6630,5350,635,58,7,0,0,0,0,0,0,0,0
48447,"6: noncore","West South Central",1545,196,1304,3,0,8,0,0,0,0,0,0,0,0
48449,"5: micropolitan","West South Central",32553,13387,15400,3192,234,271,0,0,0,0,0,0,0,0
48451,"4: small metro","West South Central",115056,43091,64062,5029,441,1623,1,0,2,2,0,0,0,5
48453,"1: large central metro","West South Central",1121645,378387,558905,93357,5462,68652,4,0,23,6,0,0,1,34
48455,"5: micropolitan","West South Central",14405,1300,11428,1478,79,29,0,0,1,0,0,0,0,1
48457,"6: noncore","West South Central",21462,1598,17047,2388,108,58,0,0,1,0,0,0,0,1
48459,"4: small metro","West South Central",40096,3010,32476,3487,237,215,0,0,0,0,0,0,1,1
48461,"6: noncore","West South Central",3405,1697,1522,155,0,0,0,0,0,0,0,0,0,0
48463,"5: micropolitan","West South Central",26952,18927,7507,91,267,283,0,0,1,0,0,0,0,1
48465,"5: micropolitan","West South Central",48980,39377,8287,534,206,276,0,0,0,1,0,0,0,1
48467,"6: noncore","West South Central",52736,5251,44590,1275,271,433,1,0,1,0,0,0,0,2
48469,"4: small metro","West South Central",90099,40496,41908,5679,189,1149,0,0,2,2,0,0,0,4
48471,"5: micropolitan","West South Central",69330,12242,39808,15735,205,827,0,0,0,0,0,0,0,0
48473,"2: large fringe metro","West South Central",45847,13352,19713,11629,106,354,0,0,2,0,0,0,0,2
48475,"6: noncore","West South Central",11225,5690,4825,703,74,40,0,0,0,0,0,0,0,0
48477,"5: micropolitan","West South Central",34236,5069,22281,5870,246,644,1,0,1,0,0,0,0,2
48479,"3: medium metro","West South Central",263251,250899,9641,1037,930,1562,0,0,0,6,0,0,1,7
48481,"5: micropolitan","West South Central",41264,16171,19043,5936,49,23,0,0,0,0,0,0,0,0
48483,"6: noncore","West South Central",5618,1482,3865,128,9,42,0,0,0,0,0,0,0,0
48485,"4: small metro","West South Central",131957,23635,88483,13750,1094,2754,0,0,0,5,0,0,0,5
48487,"5: micropolitan","West South Central",13158,3681,7964,1202,115,70,0,0,0,0,0,0,0,0
48489,"5: micropolitan","West South Central",22002,19254,2297,363,9,17,0,0,0,0,0,0,0,0
48491,"2: large fringe metro","West South Central",473592,112691,293907,30157,1398,26324,1,0,4,1,0,0,0,6
48493,"2: large fringe metro","West South Central",45509,17637,26439,734,142,120,0,0,0,4,0,0,0,4
48495,"6: noncore","West South Central",7576,4307,2996,251,2,30,0,0,0,1,0,0,0,1
48497,"2: large fringe metro","West South Central",61243,11152,47865,727,427,262,0,0,1,0,0,0,0,1
48499,"6: noncore","West South Central",42712,3998,35746,2044,247,252,0,0,1,0,0,0,0,1
48501,"6: noncore","West South Central",8213,5091,2919,118,24,65,0,0,0,0,0,0,0,0
48503,"6: noncore","West South Central",18329,3214,14521,201,104,61,0,0,0,0,0,0,0,0
48505,"5: micropolitan","West South Central",14308,13395,911,161,0,0,0,0,0,0,0,0,0,0
48507,"6: noncore","West South Central",12060,11216,767,55,9,0,0,0,0,0,0,0,0,0
49001,"6: noncore","Mountain",6461,694,5742,10,10,0,0,0,0,0,0,0,0,0
49003,"3: medium metro","Mountain",50991,4548,44646,174,447,493,0,0,1,0,0,0,0,1
49005,"4: small metro","Mountain",117449,12125,98763,886,660,2958,0,0,2,0,0,0,0,2
49007,"5: micropolitan","Mountain",20927,2714,17443,137,166,150,0,0,2,0,0,0,0,2
49009,"6: noncore","Mountain",776,18,743,0,8,0,0,0,0,0,0,0,0,0
49011,"3: medium metro","Mountain",323374,29054,274418,3930,1385,8180,0,0,5,0,0,0,0,5
49013,"6: noncore","Mountain",19817,1514,17000,34,880,174,0,0,1,0,0,0,0,1
49015,"6: noncore","Mountain",10728,667,10002,18,16,9,0,0,0,0,0,0,0,0
49017,"6: noncore","Mountain",5069,283,4574,39,43,71,0,0,0,0,0,0,0,0
49019,"6: noncore","Mountain",9388,945,7801,27,336,189,0,0,0,0,0,0,0,0
49021,"5: micropolitan","Mountain",47139,3812,40825,311,1287,606,0,0,1,0,0,0,0,1
49023,"3: medium metro","Mountain",10400,456,9636,11,89,55,0,0,0,1,0,0,0,1
49025,"6: noncore","Mountain",7202,307,6624,13,23,9,0,0,0,0,0,0,0,0
49027,"6: noncore","Mountain",12582,1591,10614,53,103,107,0,0,1,0,0,0,0,1
49029,"3: medium metro","Mountain",10276,275,9781,37,0,85,0,0,0,0,0,0,0,0
49031,"6: noncore","Mountain",1865,101,1738,4,0,2,0,0,0,0,0,0,0,0
49033,"6: noncore","Mountain",2292,150,2092,2,1,0,0,0,0,0,0,0,0,0
49035,"1: large central metro","Mountain",1078958,190241,785919,18103,8565,56240,1,1,11,5,0,0,2,20
49037,"6: noncore","Mountain",15152,771,6935,25,7122,139,0,0,0,0,0,0,0,0
49039,"6: noncore","Mountain",28261,2686,24414,239,264,375,0,0,0,0,0,0,0,0
49041,"6: noncore","Mountain",20871,1012,19267,79,285,96,0,0,0,0,0,0,0,0
49043,"5: micropolitan","Mountain",38521,4482,32714,205,127,780,0,0,0,0,0,0,0,0
49045,"2: large fringe metro","Mountain",60893,7207,50949,369,662,841,0,0,4,0,0,0,0,4
49047,"5: micropolitan","Mountain",35721,2840,29347,213,2631,231,0,0,1,0,0,0,0,1
49049,"3: medium metro","Mountain",551957,61287,460433,3355,2685,12667,1,0,10,0,0,0,1,12
49051,"5: micropolitan","Mountain",26661,3530,22438,16,22,398,0,0,2,0,0,0,0,2
49053,"4: small metro","Mountain",148244,14712,126337,940,2070,2115,0,0,1,0,0,0,0,1
49055,"6: noncore","Mountain",2722,130,2518,18,15,35,0,0,0,0,0,0,0,0
49057,"3: medium metro","Mountain",238682,41704,184377,2661,1922,3244,0,0,6,4,0,0,0,10
50001,"6: noncore","New England",36943,759,34483,355,130,732,0,0,0,0,0,0,0,0
50003,"5: micropolitan","New England",36589,625,34768,180,56,178,0,0,0,0,0,0,0,0
50005,"6: noncore","New England",31012,428,29532,191,142,231,0,0,0,0,0,0,0,0
50007,"4: small metro","New England",159711,3341,143706,3806,392,5221,0,0,4,0,0,0,0,4
50009,"5: micropolitan","New England",6207,77,5952,38,33,24,0,0,0,0,0,0,0,0
50011,"4: small metro","New England",48418,651,45764,217,245,192,0,0,0,0,0,0,0,0
50013,"4: small metro","New England",6952,115,6504,0,64,26,0,0,0,0,0,0,0,0
50015,"6: noncore","New England",25027,386,23768,191,162,128,0,0,0,0,0,0,0,0
50017,"5: micropolitan","New England",28929,348,27720,152,180,132,0,0,0,0,0,0,0,0
50019,"6: noncore","New England",27146,354,25972,139,127,127,0,0,1,0,0,0,0,1
50021,"5: micropolitan","New England",60530,788,58076,383,121,443,0,0,0,0,0,0,0,0
50023,"5: micropolitan","New England",59132,1109,55829,513,193,475,0,0,1,0,0,0,0,1
50025,"6: noncore","New England",43858,921,41102,408,73,521,0,0,1,1,0,0,0,2
50027,"5: micropolitan","New England",56150,789,53371,376,100,593,0,0,0,0,0,0,0,0
51001,"6: noncore","South Atlantic",33115,2909,20169,9496,134,48,0,0,0,0,0,0,0,0
51003,"4: small metro","South Atlantic",103108,5851,79817,9658,258,4593,0,0,0,0,0,0,0,0
51005,"6: noncore","South Atlantic",16066,232,14781,850,3,43,0,0,0,0,0,0,0,0
51007,"2: large fringe metro","South Atlantic",12777,130,9241,3108,56,13,0,0,0,0,0,0,0,0
51009,"3: medium metro","South Atlantic",32148,687,24300,5913,131,255,0,0,3,0,0,0,0,3
51011,"3: medium metro","South Atlantic",15208,185,11669,3085,37,17,0,0,0,0,0,0,0,0
51013,"1: large central metro","South Atlantic",223945,34629,141107,18936,1130,22408,0,1,0,0,0,0,1,2
51015,"4: small metro","South Atlantic",74053,1749,67951,2996,197,512,0,0,1,0,0,0,0,1
51017,"6: noncore","South Atlantic",4583,159,4179,157,0,0,0,0,0,0,0,0,0,0
51019,"3: medium metro","South Atlantic",76463,1461,67590,5444,75,996,0,0,1,0,0,0,1,2
51021,"6: noncore","South Atlantic",6662,88,6204,335,0,7,0,0,0,0,0,0,0,0
51023,"3: medium metro","South Atlantic",33155,467,30917,1146,111,51,0,0,0,0,0,0,0,0
51025,"6: noncore","South Atlantic",16930,326,6896,9444,43,67,0,0,0,0,0,0,0,0
51027,"6: noncore","South Atlantic",23486,74,22408,627,25,114,0,0,1,0,0,0,0,1
51029,"4: small metro","South Atlantic",17068,367,10410,5883,17,99,1,0,0,0,0,0,0,1
51031,"3: medium metro","South Atlantic",55012,1054,44348,7690,100,499,1,0,0,0,0,0,0,1
51033,"2: large fringe metro","South Atlantic",29349,1163,18723,8587,178,237,0,0,1,0,0,0,0,1
51035,"6: noncore","South Atlantic",29856,876,28448,277,13,57,0,0,0,0,0,0,0,0
51036,"2: large fringe metro","South Atlantic",7118,119,2914,3432,470,27,0,0,0,0,0,0,0,0
51037,"6: noncore","South Atlantic",12313,91,8228,3876,15,18,0,0,0,0,0,0,0,0
51041,"2: large fringe metro","South Atlantic",328176,25423,209074,74545,869,11400,1,0,0,0,0,0,0,1
51043,"2: large fringe metro","South Atlantic",14299,581,12496,784,61,139,0,0,0,0,0,0,0,0
51045,"3: medium metro","South Atlantic",5212,1,5002,8,0,21,0,0,0,0,0,0,0,0
51047,"2: large fringe metro","South Atlantic",48424,4367,34628,6949,203,750,3,0,0,0,0,0,1,4
51049,"6: noncore","South Atlantic",9859,12,6213,3268,54,0,0,0,0,0,0,0,0,0
51051,"5: micropolitan","South Atlantic",15463,118,15157,139,0,16,0,0,1,0,0,0,0,1
51053,"2: large fringe metro","South Atlantic",28110,792,17585,9266,38,126,1,0,1,0,0,0,0,2
51057,"6: noncore","South Atlantic",11151,59,6164,4576,87,0,0,0,0,0,0,0,0,0
51059,"2: large fringe metro","South Atlantic",1128722,181901,593856,105685,2585,208003,2,0,2,4,0,0,2,10
51061,"2: large fringe metro","South Atlantic",67463,4711,54741,4999,73,871,0,0,1,0,0,0,0,1
51063,"4: small metro","South Atlantic",15523,400,14596,391,36,0,0,0,0,0,0,0,0,0
51065,"4: small metro","South Atlantic",26014,833,20472,3748,6,187,0,0,0,0,0,0,0,0
51067,"3: medium metro","South Atlantic",56315,1497,48995,4759,62,150,0,0,0,0,0,0,0,0
51069,"4: small metro","South Atlantic",81340,5877,69273,3616,134,1199,0,0,1,0,0,0,0,1
51071,"4: small metro","South Atlantic",16907,204,16123,263,97,138,0,0,3,0,0,0,0,3
51073,"2: large fringe metro","South Atlantic",37001,1112,31545,3059,64,188,0,0,0,0,0,0,0,0
51075,"2: large fringe metro","South Atlantic",21721,499,16795,3869,41,288,0,0,0,0,0,0,0,0
51077,"6: noncore","South Atlantic",15573,457,14387,427,27,19,0,0,1,0,0,0,0,1
51079,"4: small metro","South Atlantic",18938,920,16056,1247,0,270,0,0,0,0,0,0,0,0
